index  ,lips_cordinate_ degree    ,    co_ordinate
48       24                        (226, 101)
49       22                        (234, 98)
50       21                        (242, 96)
51       21                        (245, 97)
52       21                        (247, 96)
53       21                        (248, 98)
54       22                        (246, 101)
55       22                        (246, 103)
56       23                        (245, 107)
57       24                        (242, 108)
58       24                        (239, 108)
59       24                        (233, 106)
60       23                        (228, 101)
61       22                        (241, 100)
62       22                        (244, 100)
63       21                        (246, 99)
64       22                        (245, 101)
65       22                        (246, 101)
66       22                        (244, 102)
67       22                        (241, 102)
index  ,left_ibrow_ degree    ,    co_ordinate
17       13                        (207, 48)
18       11                        (216, 44)
19       10                        (226, 42)
20       10                        (235, 45)
21       11                        (243, 50)
index  ,right_ibrow_ degree    ,    co_ordinate
22       11                        (257, 53)
23       11                        (260, 51)
24       10                        (264, 49)
25       10                        (267, 49)
26       10                        (268, 51)
index  ,left_eye_ degree    ,    co_ordinate
36       14                        (217, 57)
37       13                        (223, 54)
38       13                        (229, 54)
39       14                        (233, 60)
40       14                        (228, 60)
41       15                        (222, 60)
index  ,right_eye_ degree    ,    co_ordinate
42       13                       (252, 60)
43       12                       (256, 57)
44       12                       (260, 57)
45       12                       (262, 60)
46       13                       (260, 62)
47       13                       (256, 62)
index  ,nose_ degree    ,    co_ordinate
27       13                     (248, 60)
28       15                     (250, 67)
29       16                     (252, 74)
30       17                     (254, 80)
31       20                     (239, 87)
32       19                     (243, 88)
33       19                     (248, 88)
34       19                     (251, 88)
35       18                     (254, 86)
index  ,side_portion_ degree    ,    co_ordinate
0       16                        (177, 51)
1       20                        (177, 65)
2       24                        (178, 80)
3       27                        (181, 93)
4       29                        (189, 105)
5       29                        (200, 114)
6       29                        (213, 120)
7       28                        (226, 124)
8       27                        (235, 124)
9       26                        (241, 120)
10       24                        (245, 112)
11       22                        (249, 103)
12       20                        (253, 96)
13       18                        (257, 88)
14       16                        (260, 79)
15       14                        (262, 70)
16       13                        (262, 62)
