index  ,lips_cordinate_ degree    ,    co_ordinate
48       48                        (136, 156)
49       45                        (149, 154)
50       43                        (160, 154)
51       43                        (164, 156)
52       42                        (168, 156)
53       42                        (170, 158)
54       43                        (169, 162)
55       45                        (166, 166)
56       46                        (162, 169)
57       46                        (158, 169)
58       47                        (153, 168)
59       48                        (145, 164)
60       48                        (140, 157)
61       45                        (158, 160)
62       44                        (162, 161)
63       44                        (166, 161)
64       44                        (167, 162)
65       44                        (164, 161)
66       45                        (160, 162)
67       45                        (156, 161)
index  ,left_ibrow_ degree    ,    co_ordinate
17       34                        (117, 80)
18       30                        (130, 76)
19       28                        (143, 77)
20       27                        (155, 81)
21       27                        (166, 88)
index  ,right_ibrow_ degree    ,    co_ordinate
22       26                        (187, 92)
23       25                        (192, 90)
24       24                        (197, 89)
25       23                        (201, 89)
26       24                        (202, 93)
index  ,left_eye_ degree    ,    co_ordinate
36       36                        (130, 96)
37       33                        (139, 93)
38       32                        (147, 95)
39       33                        (152, 102)
40       35                        (144, 102)
41       36                        (136, 100)
index  ,right_eye_ degree    ,    co_ordinate
42       31                       (177, 107)
43       29                       (183, 102)
44       28                       (190, 103)
45       29                       (193, 108)
46       30                       (189, 110)
47       30                       (183, 109)
index  ,nose_ degree    ,    co_ordinate
27       30                     (172, 103)
28       33                     (173, 114)
29       35                     (174, 126)
30       37                     (176, 137)
31       42                     (155, 141)
32       41                     (161, 144)
33       41                     (166, 146)
34       40                     (172, 145)
35       38                     (176, 142)
index  ,side_portion_ degree    ,    co_ordinate
0       44                        (85, 84)
1       50                        (83, 102)
2       55                        (83, 121)
3       58                        (84, 139)
4       60                        (89, 156)
5       59                        (101, 170)
6       57                        (114, 181)
7       55                        (129, 190)
8       53                        (144, 193)
9       50                        (155, 191)
10       47                        (164, 180)
11       44                        (171, 169)
12       41                        (180, 158)
13       37                        (187, 146)
14       34                        (192, 133)
15       31                        (195, 121)
16       29                        (196, 109)
