index  ,lips_cordinate_ degree    ,    co_ordinate
48       50                        (105, 128)
49       48                        (114, 129)
50       46                        (123, 131)
51       45                        (130, 132)
52       44                        (136, 132)
53       42                        (144, 132)
54       41                        (151, 132)
55       45                        (143, 144)
56       48                        (135, 150)
57       49                        (128, 151)
58       50                        (121, 149)
59       51                        (112, 142)
60       50                        (107, 130)
61       47                        (123, 133)
62       46                        (129, 135)
63       44                        (136, 134)
64       41                        (149, 133)
65       46                        (135, 144)
66       48                        (128, 145)
67       49                        (122, 143)
index  ,left_ibrow_ degree    ,    co_ordinate
17       40                        (91, 78)
18       36                        (99, 74)
19       34                        (108, 75)
20       33                        (117, 78)
21       33                        (124, 82)
index  ,right_ibrow_ degree    ,    co_ordinate
22       30                        (142, 83)
23       28                        (149, 80)
24       26                        (156, 78)
25       25                        (164, 77)
26       25                        (171, 81)
index  ,left_eye_ degree    ,    co_ordinate
36       41                        (100, 87)
37       38                        (106, 84)
38       37                        (112, 85)
39       37                        (118, 91)
40       39                        (111, 91)
41       40                        (105, 90)
index  ,right_eye_ degree    ,    co_ordinate
42       32                       (144, 93)
43       30                       (150, 88)
44       28                       (157, 87)
45       29                       (162, 91)
46       30                       (157, 93)
47       31                       (150, 93)
index  ,nose_ degree    ,    co_ordinate
27       34                     (133, 91)
28       37                     (133, 101)
29       40                     (132, 111)
30       42                     (132, 121)
31       45                     (120, 122)
32       45                     (125, 125)
33       44                     (131, 127)
34       42                     (136, 126)
35       41                     (141, 124)
index  ,side_portion_ degree    ,    co_ordinate
0       46                        (82, 87)
1       50                        (82, 100)
2       53                        (84, 113)
3       55                        (86, 126)
4       56                        (90, 137)
5       56                        (98, 148)
6       55                        (106, 157)
7       54                        (116, 165)
8       53                        (126, 168)
9       50                        (137, 166)
10       47                        (145, 158)
11       44                        (153, 148)
12       40                        (161, 139)
13       37                        (167, 128)
14       34                        (171, 116)
15       30                        (174, 104)
16       27                        (174, 91)
