index  ,lips_cordinate_ degree    ,    co_ordinate
48       56                        (50, 76)
49       54                        (53, 74)
50       52                        (56, 73)
51       51                        (58, 73)
52       50                        (60, 73)
53       49                        (64, 74)
54       48                        (67, 76)
55       50                        (64, 77)
56       51                        (61, 78)
57       53                        (59, 79)
58       54                        (56, 78)
59       55                        (53, 78)
60       56                        (51, 76)
61       53                        (56, 75)
62       52                        (58, 75)
63       51                        (60, 75)
64       49                        (65, 76)
65       50                        (61, 75)
66       52                        (58, 76)
67       53                        (56, 76)
index  ,left_ibrow_ degree    ,    co_ordinate
17       51                        (40, 51)
18       48                        (43, 48)
19       45                        (46, 47)
20       42                        (51, 47)
21       41                        (55, 48)
index  ,right_ibrow_ degree    ,    co_ordinate
22       38                        (61, 48)
23       35                        (65, 46)
24       33                        (70, 46)
25       32                        (74, 47)
26       33                        (77, 51)
index  ,left_eye_ degree    ,    co_ordinate
36       50                        (45, 54)
37       47                        (47, 52)
38       46                        (50, 52)
39       45                        (53, 54)
40       47                        (50, 55)
41       49                        (47, 55)
index  ,right_eye_ degree    ,    co_ordinate
42       40                       (64, 54)
43       37                       (67, 51)
44       36                       (70, 51)
45       36                       (72, 53)
46       37                       (70, 54)
47       38                       (67, 54)
index  ,nose_ degree    ,    co_ordinate
27       41                     (58, 52)
28       43                     (58, 56)
29       45                     (58, 60)
30       47                     (58, 64)
31       51                     (54, 67)
32       50                     (56, 68)
33       49                     (58, 68)
34       48                     (61, 68)
35       46                     (63, 67)
index  ,side_portion_ degree    ,    co_ordinate
0       56                        (37, 55)
1       58                        (38, 61)
2       59                        (39, 66)
3       60                        (40, 72)
4       62                        (41, 78)
5       61                        (44, 82)
6       60                        (49, 86)
7       59                        (53, 89)
8       56                        (59, 90)
9       54                        (64, 89)
10       51                        (69, 86)
11       48                        (73, 82)
12       45                        (77, 78)
13       42                        (78, 72)
14       39                        (80, 66)
15       36                        (80, 60)
16       33                        (81, 54)
