index  ,lips_cordinate_ degree    ,    co_ordinate
48       45                        (100, 103)
49       42                        (108, 100)
50       40                        (114, 99)
51       40                        (117, 100)
52       39                        (119, 99)
53       39                        (122, 101)
54       40                        (123, 105)
55       41                        (121, 108)
56       42                        (118, 109)
57       43                        (115, 110)
58       44                        (112, 109)
59       45                        (106, 107)
60       45                        (103, 103)
61       42                        (113, 104)
62       41                        (116, 104)
63       41                        (119, 104)
64       40                        (122, 105)
65       41                        (118, 103)
66       41                        (116, 103)
67       42                        (113, 103)
index  ,left_ibrow_ degree    ,    co_ordinate
17       35                        (80, 58)
18       31                        (87, 53)
19       29                        (95, 53)
20       28                        (103, 55)
21       27                        (111, 59)
index  ,right_ibrow_ degree    ,    co_ordinate
22       26                        (121, 61)
23       24                        (125, 58)
24       23                        (129, 56)
25       22                        (133, 54)
26       21                        (137, 55)
index  ,left_eye_ degree    ,    co_ordinate
36       36                        (89, 66)
37       33                        (94, 63)
38       32                        (100, 64)
39       33                        (104, 69)
40       35                        (99, 70)
41       36                        (93, 69)
index  ,right_eye_ degree    ,    co_ordinate
42       29                       (120, 69)
43       27                       (125, 64)
44       26                       (129, 63)
45       26                       (132, 66)
46       27                       (130, 69)
47       28                       (125, 69)
index  ,nose_ degree    ,    co_ordinate
27       30                     (116, 68)
28       32                     (117, 75)
29       34                     (119, 82)
30       36                     (121, 88)
31       39                     (110, 92)
32       39                     (114, 93)
33       38                     (118, 95)
34       37                     (122, 94)
35       36                     (124, 91)
index  ,side_portion_ degree    ,    co_ordinate
0       45                        (64, 64)
1       49                        (64, 75)
2       52                        (65, 86)
3       55                        (67, 96)
4       55                        (72, 105)
5       54                        (80, 112)
6       52                        (90, 117)
7       50                        (101, 121)
8       47                        (111, 122)
9       45                        (118, 120)
10       42                        (125, 116)
11       40                        (129, 109)
12       37                        (132, 101)
13       34                        (134, 92)
14       31                        (136, 83)
15       28                        (137, 74)
16       25                        (136, 66)
